Category         Instruction         legal  fp_val  fp_single  uopc             iq_type   fu_code    dst_type  rs1_type  rs2_type  frs3_en  imm_sel  uses_ldq  uses_stq  is_amo  is_fence  is_fencei  mem_cmd    wakeup_delay  bypassable  is_br  is_sys_pc2epc  inst_unique  flush_on_commit  csr_cmd  is_rvv  can_be_split  uses_vm  v_ls_ew   vstart_is_zero  allow_vd_is_v0  not_use_vtype  vd_unequal_vs1  vd_unequal_vs2
VectorFloat      VFMADD_VF           Y      Y       X          uopVFMADD        IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNMADD_VV          Y      Y       X          uopVFNMADD       IQT_VEC   FU_FPU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNMADD_VF          Y      Y       X          uopVFNMADD       IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFMSUB_VV           Y      Y       X          uopVFMSUB        IQT_VEC   FU_FPU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFMSUB_VF           Y      Y       X          uopVFMSUB        IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNMSUB_VV          Y      Y       X          uopVFNMSUB       IQT_VEC   FU_FPU     RT_VEC    RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFNMSUB_VF          Y      Y       X          uopVFNMSUB       IQT_FVEC  FU_FPU     RT_VEC    RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               N
VectorFloat      VFWMACC_VV          Y      Y       X          uopVFMACC        IQT_VEC   FU_FPU     RT_VW     RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              Y               Y
VectorFloat      VFWMACC_VF          Y      Y       X          uopVFMACC        IQT_FVEC  FU_FPU     RT_VW     RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
VectorFloat      VFWNMACC_VV         Y      Y       X          uopVFNMACC       IQT_VEC   FU_FPU     RT_VW     RT_VEC    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              Y               Y
VectorFloat      VFWNMACC_VF         Y      Y       X          uopVFNMACC       IQT_FVEC  FU_FPU     RT_VW     RT_FLT    RT_VEC    N        IS_X     N         N         N       N         N          M_X        0.U(2.W)      N           N      N              N            N                CSR.N    Y       Y             Y        DC2       N               N               N              N               Y
